OPE ID,School,City,State,Zip Code,Full Address,lat,lon,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,avg_loans_originated,# of Disbursements,$ of Disbursements,avg_loans_disbursed
3155,EASTERN OKLAHOMA STATE COLLEGE,WILBURTON,OK,74578,WILBURTON OK 74578 ,34.92,-95.32,Public,Total,2315,2315,10502436,4536.689417,2315,5244086,2265.263931
3193,EASTERN OREGON UNIVERSITY,LA GRANDE,OR,97850,LA GRANDE OR 97850 ,45.33,-118.10,Public,Total,8379,8379,49340867,5888.634324,8451,16821381,1990.460419
3259,EASTERN UNIVERSITY,ST DAVIDS,PA,19087,ST DAVIDS PA 19087 ,40.01,-75.53,Private-Nonprofit,Total,17964,17964,112707539,6274.078101,17964,54941399,3058.416778
36543,EASTERN VIRGINIA CAREER COLLEGE,FREDERICKSBURG,VA,22408,FREDERICKSBURG VA 22408 ,38.27,-77.45,Proprietary,Total,160,160,698540,4365.875,160,349288,2183.05
10338,EASTERN VIRGINIA MEDICAL SCHOOL,NORFOLK,VA,23501,NORFOLK VA 23501 ,36.92,-76.30,Public,Total,22904,23030,710501900,30851.14633,23030,333312262,14472.9597
3775,EASTERN WASHINGTON UNIVERSITY,CHENEY,WA,99004,CHENEY WA 99004 ,47.49,-117.57,Public,Total,56398,58172,432733467,7438.861772,58172,157594530,2709.113147
41190,EASTERN WEST VIRGINIA COMMUNITY & TECHNICAL COLLEGE,MOOREFIELD,WV,26836,MOOREFIELD WV 26836 ,39.07,-78.97,Public,Total,372,392,1427876,3642.540816,436,767060,1759.311927
3929,EASTERN WYOMING COLLEGE,TORRINGTON,WY,82240,TORRINGTON WY 82240 ,42.06,-104.19,Public,Total,987,987,3704496,3753.288754,987,1804470,1828.237082
12462,EASTWICK COLLEGE - HACKENSACK CAMPUS.,HACKENSACK,NJ,7601,HACKENSACK NJ 7601 ,40.89,-74.05,Proprietary,Total,2027,2027,8295502,4092.50222,2231,3181382,1425.989242
1487,ECKERD COLLEGE,ST PETERSBURG,FL,33711,ST PETERSBURG FL 33711 ,27.76,-82.68,Private-Nonprofit,Total,440,440,10752675,24437.89773,440,5138250,11677.84091
10198,ECPI UNIVERSITY,VIRGINIA BEACH,VA,23462,VIRGINIA BEACH VA 23462 ,36.84,-76.14,Proprietary,Total,25973,26204,119431561,4557.760685,26356,67551457,2563.039042
8855,EDGECOMBE COMMUNITY COLLEGE,TARBORO,NC,27886,TARBORO NC 27886 ,35.83,-77.63,Public,Total,5524,5776,23643512,4093.405817,5832,11795548,2022.556241
3848,EDGEWOOD COLLEGE,MADISON,WI,53711,MADISON WI 53711 ,43.06,-89.42,Private-Nonprofit,Total,18040,18556,123612797,6661.607944,18556,63523045,3423.315639
3321,EDINBORO UNIVERSITY OF PENNSYLVANIA,EDINBORO,PA,16444,EDINBORO PA 16444 ,41.87,-80.12,Public,Total,42429,43792,300696499,6866.471022,43792,157053168,3586.343807
12750,EDISON STATE COMMUNITY COLLEGE,PIQUA,OH,45356,PIQUA OH 45356 ,40.13,-84.23,Public,Total,3908,3960,14487850,3658.54798,3960,7242747,1828.976515
5001,EDMONDS COMMUNITY COLLEGE,LYNNWOOD,WA,98036,LYNNWOOD WA 98036 ,47.82,-122.29,Public,Total,2884,2884,12492700,4331.726768,4456,5740260,1288.209156
8259,EDUCATORS OF BEAUTY COLLEGE OF COSMETOLOGY,STERLING,IL,61081,STERLING IL 61081 ,41.80,-89.69,Proprietary,Total,679,679,2356503,3470.549337,699,1197489,1713.145923
9475,EDUCATORS OF BEAUTY COLLEGE OF COSMETOLOGY,LA SALLE,IL,61301,LA SALLE IL 61301 ,41.35,-89.09,Proprietary,Total,200,200,598556,2992.78,240,339284,1413.683333
42463,EDUMED PARTNERS,GOODLETTSVILLE,TN,37072,GOODLETTSVILLE TN 37072 ,36.32,-86.70,Proprietary,Total,60,60,143988,2399.8,72,84012,1166.833333
1478,EDWARD WATERS COLLEGE,JACKSONVILLE,FL,32209,JACKSONVILLE FL 32209 ,30.37,-81.72,Private-Nonprofit,Total,7804,7804,32072916,4109.804716,7804,16036492,2054.906715
38593,EINE ELECTROLOGY/ESTHETICS INSTITUTE OF NE,TEWKSBURY,MA,1876,TEWKSBURY MA 1876 ,42.61,-71.23,Proprietary,Total,80,80,214656,2683.2,120,131320,1094.333333
1197,EL CAMINO COLLEGE,TORRANCE,CA,90506,TORRANCE CA 90506 ,33.83,-118.32,Public,Total,804,804,3619244,4501.547264,804,921756,1146.462687
10387,EL PASO COUNTY COMMUNITY COLLEGE DISTRICT,EL PASO,TX,79998,EL PASO TX 79998 ,31.82,-106.49,Public,Total,5504,5504,21767204,3954.797238,5504,10909608,1982.123547
42045,ELAINE STERLING INSTITUTE(THE),ATLANTA,GA,30326,ATLANTA GA 30326 ,33.85,-84.37,Proprietary,Total,1231,1231,4367173,3547.662876,1579,2342259,1483.381254
41211,ELEVATE SALON INSTITUTE,ROYAL OAKS,MI,48073,ROYAL OAKS MI 48073 ,42.51,-83.15,Proprietary,Total,65,65,413076,6355.015385,65,206517,3177.184615
41953,ELEVATE SALON INSTITUTE,WESTMINSTER,CO,80031,WESTMINSTER CO 80031 ,39.86,-105.06,Proprietary,Total,72,72,275988,3833.166667,72,137976,1916.333333
1675,ELGIN COMMUNITY COLLEGE,ELGIN,IL,60123,ELGIN IL 60123 ,42.02,-88.33,Public,Total,3458,3458,11509552,3328.384037,3612,3867764,1070.809524
42774,ELITE ACADEMY OF HAIR DESIGN,BELLAIRE,OH,43906,BELLAIRE OH 43906 ,40.01,-80.75,Proprietary,Total,104,104,382000,3673.076923,104,191000,1836.538462
41241,ELITE COLLEGE OF COSMETOLOGY,LEXINGTON,TN,38351,LEXINGTON TN 38351 ,35.65,-88.39,Proprietary,Total,164,176,585316,3325.659091,176,292672,1662.909091
41754,ELITE COSMETOLOGY SCHOOL,YUCCA VALLEY,CA,92284,YUCCA VALLEY CA 92284 ,34.13,-116.41,Proprietary,Total,368,368,1163368,3161.326087,432,644652,1492.25
42602,"ELITE COSMETOLOGY, BARBER & SPA ACADEMY",YAKIMA,WA,98902,YAKIMA WA 98902 ,46.62,-120.55,Proprietary,Total,144,144,432948,3006.583333,164,241536,1472.780488
41859,ELITE SCHOOL OF COSMETOLOGY,NORWALK,OH,44857,NORWALK OH 44857 ,41.24,-82.61,Proprietary,Total,480,480,1761004,3668.758333,504,900580,1786.865079
42067,ELITE WELDING ACADEMY,CINCINNATI,OH,45246,CINCINNATI OH 45246 ,39.29,-84.47,Proprietary,Total,415,427,1864343,4366.142857,471,1000468,2124.135881
2926,ELIZABETH CITY STATE UNIVERSITY,ELIZABETH CITY,NC,27909,ELIZABETH CITY NC 27909 ,36.30,-76.22,Public,Total,17434,18110,78345604,4326.0963,18110,39271720,2168.510215
3262,ELIZABETHTOWN COLLEGE,ELIZABETHTOWN,PA,17022,ELIZABETHTOWN PA 17022 ,40.15,-76.60,Private-Nonprofit,Total,18898,19048,104450670,5483.550504,19048,55519223,2914.700913
1991,ELIZABETHTOWN COMMUNITY AND TECHNICAL COLLEGE,ELIZABETHTOWN,KY,42701,ELIZABETHTOWN KY 42701 ,37.69,-85.88,Public,Total,8740,9464,29554146,3122.796492,9488,14829507,1562.975021
1862,ELLSWORTH COMMUNITY COLLEGE,IOWA FALLS,IA,50126,IOWA FALLS IA 50126 ,42.52,-93.27,Public,Total,3133,3229,12196661,3777.225457,3229,6075938,1881.677919
1676,ELMHURST UNIVERSITY,ELMHURST,IL,60126,ELMHURST IL 60126 ,41.91,-87.94,Private-Nonprofit,Total,31865,32546,233274889,7167.544061,32546,118236518,3632.90475
9043,ELMIRA BUSINESS INSTITUTE,VESTAL,NY,13850,VESTAL NY 13850 ,42.09,-76.05,Proprietary,Total,332,368,1413000,3839.673913,368,808008,2195.673913
2718,ELMIRA COLLEGE,ELMIRA,NY,14901,ELMIRA NY 14901 ,42.10,-76.82,Private-Nonprofit,Total,10982,11122,72978719,6561.654289,11122,37167839,3341.830516
2927,ELON UNIVERSITY,ELON,NC,27244,ELON NC 27244 ,36.10,-79.50,Private-Nonprofit,Total,42207,45769,569800158,12449.47799,45769,290564860,6348.507942
1479,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,DAYTONA BEACH,FL,32114,DAYTONA BEACH FL 32114 ,29.19,-81.02,Private-Nonprofit,Total,105125,109651,977438252,8914.084249,114047,501057911,4393.433505
2146,EMERSON COLLEGE,BOSTON,MA,2116,BOSTON MA 2116 ,42.34,-71.09,Private-Nonprofit,Total,32002,32170,329838734,10252.99142,32201,177547596,5513.729263
1563,EMMANUEL COLLEGE,FRANKLIN SPRINGS,GA,30639,FRANKLIN SPRINGS GA 30639 ,34.28,-83.15,Private-Nonprofit,Total,8727,9171,54528167,5945.716607,9226,27326507,2961.901908
2147,EMMANUEL COLLEGE,BOSTON,MA,2115,BOSTON MA 2115 ,42.34,-71.09,Private-Nonprofit,Total,178,190,971372,5112.484211,190,550501,2897.373684
3709,EMORY & HENRY COLLEGE,EMORY,VA,24327,EMORY VA 24327 ,36.78,-81.83,Private-Nonprofit,Total,18394,18613,201544818,10828.17482,18613,83213876,4470.739591
1564,EMORY UNIVERSITY,ATLANTA,GA,30322,ATLANTA GA 30322 ,33.80,-84.32,Private-Nonprofit,Total,87534,89625,1656327209,18480.63832,89625,865829123,9660.575989
10542,EMPIRE BEAUTY SCHOOL,MOOSIC,PA,18507,MOOSIC PA 18507 ,41.35,-75.72,Proprietary,Total,6804,6852,28004347,4087.032545,7989,15124770,1893.199399
9664,EMPIRE BEAUTY SCHOOL,WHITEHALL,PA,18052,WHITEHALL PA 18052 ,40.64,-75.49,Proprietary,Total,5210,5210,24912899,4781.746449,5809,12917672,2223.734206
8178,EMPIRE BEAUTY SCHOOL,GRAND RAPIDS,MI,49544,GRAND RAPIDS MI 49544 ,43.03,-85.73,Proprietary,Total,5697,5697,23680355,4156.635949,6630,12690147,1914.049321
7573,EMPIRE BEAUTY SCHOOL,ASTORIA,NY,11103,ASTORIA NY 11103 ,40.76,-73.92,Proprietary,Total,4862,4874,22637198,4644.480509,5215,11697197,2242.990796
12606,EMPIRE BEAUTY SCHOOL,POTTSVILLE,PA,17901,POTTSVILLE PA 17901 ,40.65,-76.19,Proprietary,Total,4926,4938,21117864,4276.602673,5456,10994741,2015.165139
9459,EMPIRE BEAUTY SCHOOL,PORTLAND,ME,4101,PORTLAND ME 4101 ,43.70,-70.32,Proprietary,Total,4046,4046,18186719,4494.987395,4297,9419868,2192.196416
9032,EMPIRE COLLEGE,SANTA ROSA,CA,95403,SANTA ROSA CA 95403 ,38.47,-122.76,Proprietary,Total,48,48,252000,5250,48,84000,1750
38853,EMPLOYMENT SOLUTIONS,LEXINGTON,KY,40517,LEXINGTON KY 40517 ,37.98,-84.50,Private-Nonprofit,Total,416,416,1809628,4350.067308,460,941576,2046.904348
1927,EMPORIA STATE UNIVERSITY,EMPORIA,KS,66801,EMPORIA KS 66801 ,38.41,-96.20,Public,Total,34076,36222,211385733,5835.838247,36222,118726810,3277.754127
2148,ENDICOTT COLLEGE,BEVERLY,MA,1915,BEVERLY MA 1915 ,42.57,-70.87,Private-Nonprofit,Total,39775,40175,226672014,5642.116092,40175,121982281,3036.273329
3672,ENSIGN COLLEGE,SALT LAKE CITY,UT,84101,SALT LAKE CITY UT 84101 ,40.77,-111.90,Private-Nonprofit,Total,936,1224,3040360,2483.954248,1224,1522524,1243.892157
1015,ENTERPRISE STATE COMMUNITY COLLEGE,ENTERPRISE,AL,36331,ENTERPRISE AL 36331 ,31.30,-85.84,Public,Total,4036,4188,15464892,3692.667622,4188,7761860,1853.357211
34033,EPIC BIBLE COLLEGE,SACRAMENTO,CA,95841,SACRAMENTO CA 95841 ,38.65,-121.36,Private-Nonprofit,Total,850,850,6229340,7328.635294,874,1795712,2054.590389
7611,EQ SCHOOL OF HAIR DESIGN,COUNCIL BLUFFS,IA,51501,COUNCIL BLUFFS IA 51501 ,41.24,-95.89,Proprietary,Total,116,116,250540,2159.827586,116,140500,1211.206897
41627,ERIC FISHER ACADEMY,WICHITA,KS,67212,WICHITA KS 67212 ,37.70,-97.44,Proprietary,Total,516,528,1775497,3362.683712,677,999421,1476.249631
10684,ERIE COMMUNITY COLLEGE,BUFFALO,NY,14203,BUFFALO NY 14203 ,42.86,-78.86,Public,Total,15171,15407,52324372,3396.142792,15843,26212065,1654.488733
3432,ERSKINE COLLEGE,DUE WEST,SC,29639,DUE WEST SC 29639 ,34.33,-82.39,Private-Nonprofit,Total,5717,5837,27003095,4626.194107,5849,13588960,2323.29629
37513,ESCUELA HOTELERA DE SAN JUAN,SAN JUAN,PR,917,SAN JUAN PR 917 ,32.73,-117.16,Proprietary,Total,112,112,415936,3713.714286,224,415936,1856.857143
42799,ESTEEM ACADEMY OF BEAUTY,SOUTH OGDEN,UT,84403,SOUTH OGDEN UT 84403 ,41.19,-111.97,Proprietary,Total,28,28,128000,4571.428571,28,64000,2285.714286
41749,ESTELLE INTERNATIONAL,SKOKIE,IL,60077,SKOKIE IL 60077 ,42.04,-87.75,Proprietary,Total,499,499,2004505,4017.044088,499,1002081,2008.178357
42677,ESTHETIC INSTITUTE (THE),VIENNA,VA,22182,VIENNA VA 22182 ,38.91,-77.24,Proprietary,Total,280,280,1261268,4504.528571,280,630732,2252.614286
31563,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,AVONDALE,AZ,85392,AVONDALE AZ 85392 ,33.48,-112.31,Public,Total,7156,7608,27744328,3646.73081,7608,13872332,1823.387487
1678,EUREKA COLLEGE,EUREKA,IL,61530,EUREKA IL 61530 ,40.72,-89.27,Private-Nonprofit,Total,5040,5040,23008174,4565.113889,5040,11938416,2368.733333
2463,EVANGEL UNIVERSITY,SPRINGFIELD,MO,65802,SPRINGFIELD MO 65802 ,37.22,-93.29,Private-Nonprofit,Total,21117,21384,120889394,5653.263842,21384,55883524,2613.33352
41343,EVANS HAIRSTYLING COLLEGE,REXBURG,ID,83440,REXBURG ID 83440 ,43.81,-111.78,Proprietary,Total,12,12,36000,3000,12,18000,1500
9708,EVE'S COLLEGE OF HAIRSTYLING,LAWTON,OK,73501,LAWTON OK 73501 ,34.61,-98.39,Proprietary,Total,260,272,584176,2147.705882,300,322920,1076.4
3776,EVERETT COMMUNITY COLLEGE,EVERETT,WA,98201,EVERETT WA 98201 ,48.01,-122.20,Public,Total,4099,4167,16711636,4010.471802,5794,7838600,1352.882292
31085,EVERGLADES UNIVERSITY,BOCA RATON,FL,33431,BOCA RATON FL 33431 ,26.37,-80.10,Private-Nonprofit,Total,8996,9242,62046796,6713.568059,9882,32121196,3250.475207
39173,EVERGREEN BEAUTY AND BARBER COLLEGE,EVERETT,WA,98208,EVERETT WA 98208 ,47.91,-122.22,Proprietary,Total,1161,1185,4573006,3859.076793,1257,2330121,1853.71599
8155,EVERGREEN STATE COLLEGE (THE),OLYMPIA,WA,98505,OLYMPIA WA 98505 ,33.98,-81.03,Public,Total,9513,9513,65044539,6837.437086,9513,22014132,2314.110375
12452,EVERGREEN VALLEY COLLEGE,SAN JOSE,CA,95135,SAN JOSE CA 95135 ,37.31,-121.78,Public,Total,168,168,680000,4047.619048,168,340000,2023.809524
41739,EVOLVE BEAUTY ACADEMY,WASHINGTON,MO,63090,WASHINGTON MO 63090 ,38.56,-91.02,Proprietary,Total,140,140,404000,2885.714286,164,202000,1231.707317
42872,EVVAYLOIS ACADEMY SCHOOL OF BEAUTY,BRENHAM,TX,77833,BRENHAM TX 77833 ,30.18,-96.40,Private-Nonprofit,Total,40,40,200000,5000,40,100000,2500
42222,FAB SCHOOL (THE),RANCHO CUCAMONGA,CA,91730,RANCHO CUCAMONGA CA 91730 ,34.10,-117.57,Proprietary,Total,830,845,8710105,10307.81657,877,4370921,4983.946408
1385,FAIRFIELD UNIVERSITY,FAIRFIELD,CT,6430,FAIRFIELD CT 6430 ,41.16,-74.56,Private-Nonprofit,Total,26844,26982,244151648,9048.686087,26982,121542642,4504.582388
2607,FAIRLEIGH DICKINSON UNIVERSITY,TEANECK,NJ,7666,TEANECK NJ 7666 ,40.90,-74.02,Private-Nonprofit,Total,52814,53943,478398425,8868.591383,53943,247115586,4581.050108
3812,FAIRMONT STATE UNIVERSITY,FAIRMONT,WV,26554,FAIRMONT WV 26554 ,39.48,-80.17,Public,Total,28755,28978,161191540,5562.54883,28986,81496936,2811.596495
7121,FAITH BAPTIST BIBLE COLLEGE & THEOLOGICAL SEMINARY,ANKENY,IA,50021,ANKENY IA 50021 ,41.73,-93.59,Private-Nonprofit,Total,710,710,3207044,4516.96338,710,1607522,2264.115493
36894,FAITH INTERNATIONAL UNIVERSITY,TACOMA,WA,98407,TACOMA WA 98407 ,47.29,-122.49,Private-Nonprofit,Total,872,880,8903890,10118.05682,1040,2614162,2513.617308
42835,FALCON INSTITUTE OF HEALTH AND SCIENCE,BETHLEHEM,PA,18017,BETHLEHEM PA 18017 ,40.66,-75.42,Proprietary,Total,756,756,2808380,3714.78836,816,1425800,1747.303922
36763,FAMILY OF FAITH CHRISTIAN UNIVERSITY,SHAWNEE,OK,74802,SHAWNEE OK 74802 ,35.35,-96.92,Private-Nonprofit,Total,68,68,802000,11794.11765,68,401000,5897.058824
11112,FASHION INSTITUTE OF DESIGN & MERCHANDISING -,LOS ANGELES,CA,90015,LOS ANGELES CA 90015 ,34.03,-118.26,Proprietary,Total,8599,8800,80219487,9115.850795,8800,32754195,3722.067614
2866,FASHION INSTITUTE OF TECHNOLOGY,NEW YORK,NY,10001,NEW YORK NY 10001 ,40.75,-73.99,Public,Total,34652,34994,226098482,6461.06424,35009,119749303,3420.529093
1003,FAULKNER UNIVERSITY,MONTGOMERY,AL,36109,MONTGOMERY AL 36109 ,32.38,-86.27,Private-Nonprofit,Total,28555,29312,210224938,7171.975232,30306,103860990,3427.076816
2928,FAYETTEVILLE STATE UNIVERSITY,FAYETTEVILLE,NC,28301,FAYETTEVILLE NC 28301 ,35.06,-78.88,Public,Total,48227,50102,259754269,5184.508982,52119,130722568,2508.155721
7640,FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE,FAYETTEVILLE,NC,28303,FAYETTEVILLE NC 28303 ,38.36,-89.75,Public,Total,25599,26175,115052890,4395.525883,26175,19433246,742.4353773
8597,FEATHER RIVER COLLEGE,QUINCY,CA,95971,QUINCY CA 95971 ,39.94,-120.95,Public,Total,976,976,6143226,6294.288934,976,3115829,3192.447746
7253,FEDERICO BEAUTY INSTITUTE,SACRAMENTO,CA,95834,SACRAMENTO CA 95834 ,38.63,-121.47,Proprietary,Total,1033,1033,3219575,3116.723136,1112,1678842,1509.75
2610,FELICIAN UNIVERSITY,LODI,NJ,7644,LODI NJ 7644 ,40.57,-75.10,Private-Nonprofit,Total,16873,16873,101746682,6030.147692,16873,49323720,2923.233568
2260,FERRIS STATE UNIVERSITY,BIG RAPIDS,MI,49307,BIG RAPIDS MI 49307 ,43.69,-85.48,Public,Total,90515,91095,639940202,7024.976146,91095,323593750,3552.266864
3711,FERRUM COLLEGE,FERRUM,VA,24088,FERRUM VA 24088 ,36.93,-80.01,Private-Nonprofit,Total,19389,19404,132454965,6826.168058,19404,64976407,3348.608895
7532,FINGER LAKES COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGES,CANANDAIGUA,NY,14424,CANANDAIGUA NY 14424 ,42.91,-77.29,Public,Total,375,375,3296505,8790.68,405,1737345,4289.740741
2322,FINLANDIA UNIVERSITY,HANCOCK,MI,49930,HANCOCK MI 49930 ,47.14,-88.59,Private-Nonprofit,Total,3969,3989,17934733,4496.04738,3989,9457838,2370.979694
3114,FIRELANDS REGIONAL MEDICAL CENTER,SANDUSKY,OH,44870,SANDUSKY OH 44870 ,41.44,-82.74,Private-Nonprofit,Total,404,404,1702144,4213.227723,404,856740,2120.643564
41821,FIRST CLASS COSMETOLOGY SCHOOL,BELOIT,WI,52511,BELOIT WI 52511 ,42.51,-89.03,Proprietary,Total,64,64,263484,4116.9375,84,153416,1826.380952
42297,FIRST COAST BARBER ACADEMY,JACKSONVILLE,FL,32202,JACKSONVILLE FL 32202 ,30.33,-81.66,Proprietary,Total,32,32,78000,2437.5,44,60000,1363.636364
25849,FIRST INSTITUTE,CRYSTAL LAKE,IL,60014,CRYSTAL LAKE IL 60014 ,42.22,-88.35,Proprietary,Total,502,502,2367680,4716.494024,502,1183855,2358.276892
2150,FISHER COLLEGE - BOSTON,BOSTON,MA,2116,BOSTON MA 2116 ,42.34,-71.09,Private-Nonprofit,Total,6755,7076,41598569,5878.825466,7090,19076921,2690.679972
3490,FISK UNIVERSITY,NASHVILLE,TN,37208,NASHVILLE TN 37208 ,36.17,-86.81,Private-Nonprofit,Total,4930,5086,17883384,3516.198191,5086,8940416,1757.848211
31313,FIVE BRANCHES UNIVERSITY,SANTA CRUZ,CA,95062,SANTA CRUZ CA 95062 ,36.97,-122.00,Proprietary,Total,916,916,15383680,16794.41048,916,8320806,9083.849345
12561,FIVE TOWNS COLLEGE,DIX HILLS,NY,11746,DIX HILLS NY 11746 ,40.80,-73.32,Proprietary,Total,5181,5232,40979165,7832.409213,5247,20692511,3943.6842
7893,FLAGLER COLLEGE,SAINT AUGUSTINE,FL,32085,SAINT AUGUSTINE FL 32085 ,29.91,-81.31,Private-Nonprofit,Total,26325,27567,142621690,5173.638408,27567,74426774,2699.850328
41589,FLAIR BEAUTY COLLEGE,VALENCIA,CA,91355,VALENCIA CA 91355 ,34.39,-118.56,Proprietary,Total,202,202,633282,3135.059406,202,316694,1567.792079
6777,FLATHEAD VALLEY COMMUNITY COLLEGE,KALISPELL,MT,59901,KALISPELL MT 59901 ,48.21,-114.32,Public,Total,2294,2346,9289066,3959.533674,2346,4558082,1942.916454
5264,FLINT HILLS TECHNICAL COLLEGE,EMPORIA,KS,66801,EMPORIA KS 66801 ,38.41,-96.20,Public,Total,2082,2106,9277488,4405.264957,2106,4651018,2208.460589
11098,FLINT INSTITUTE OF BARBERING,FLINT,MI,48504,FLINT MI 48504 ,43.05,-83.72,Proprietary,Total,8,8,34616,4327,8,17312,2164
3990,FLORENCE - DARLINGTON TECHNICAL COLLEGE,FLORENCE,SC,29501,FLORENCE SC 29501 ,34.20,-79.80,Public,Total,5780,5780,28845729,4990.610554,5780,12511134,2164.556055
41883,FLORIDA ACADEMY,FORT MYERS,FL,33966,FORT MYERS FL 33966 ,26.60,-81.85,Proprietary,Total,508,568,2111964,3718.246479,568,1082044,1905.007042
38233,FLORIDA ACADEMY OF HEALTH & BEAUTY,WILTON MANOR,FL,33311,WILTON MANOR FL 33311 ,27.98,-81.77,Proprietary,Total,48,48,128664,2680.5,48,64328,1340.166667
1480,FLORIDA AGRICULTURAL & MECHANICAL UNIVERSITY,TALLAHASSEE,FL,32307,TALLAHASSEE FL 32307 ,30.48,-84.28,Public,Total,66385,67875,633169754,9328.467831,67875,321222973,4732.566821
1481,FLORIDA ATLANTIC UNIVERSITY,BOCA RATON,FL,33431,BOCA RATON FL 33431 ,26.37,-80.10,Public,Total,105322,105458,753987959,7149.651605,106159,387713414,3652.195424
36114,FLORIDA BARBER ACADEMY,PLANTATION,FL,33317,PLANTATION FL 33317 ,26.13,-80.24,Proprietary,Total,540,540,1599504,2962.044444,720,953928,1324.9
1482,FLORIDA COLLEGE,TEMPLE TERRACE,FL,33617,TEMPLE TERRACE FL 33617 ,28.01,-82.40,Private-Nonprofit,Total,4078,4078,24479737,6002.878127,4078,12264974,3007.59539
32383,FLORIDA COLLEGE OF INTEGRATIVE MEDICINE,ORLANDO,FL,32809,ORLANDO FL 32809 ,28.44,-81.40,Proprietary,Total,444,444,7734668,17420.42342,444,4010834,9033.40991
1501,FLORIDA GATEWAY COLLEGE,LAKE CITY,FL,32025,LAKE CITY FL 32025 ,30.18,-82.65,Public,Total,4595,4595,16333952,3554.72296,4595,8180356,1780.273341
32553,FLORIDA GULF COAST UNIVERSITY,FORT MYERS,FL,33965,FORT MYERS FL 33965 ,26.64,-81.87,Public,Total,63730,64171,428462188,6676.881894,64171,212756919,3315.468342
1469,FLORIDA INSTITUTE OF TECHNOLOGY,MELBOURNE,FL,32901,MELBOURNE FL 32901 ,28.08,-80.60,Private-Nonprofit,Total,51940,53263,472083350,8863.251225,61987,239672405,3866.494668
42384,FLORIDA INTERNATIONAL TRAINING INSTITUTE,DORAL,FL,33172,DORAL FL 33172 ,25.80,-80.34,Proprietary,Total,84,84,279840,3331.428571,84,139920,1665.714286
9635,FLORIDA INTERNATIONAL UNIVERSITY,MIAMI,FL,33199,MIAMI FL 33199 ,25.78,-80.26,Public,Total,193625,194486,1160061862,5964.757679,196295,1160061862,5909.788135
42634,FLORIDA POLYTECHNIC UNIVERSITY,LAKELAND,FL,33805,LAKELAND FL 33805 ,28.09,-81.95,Public,Total,4584,4620,20587838,4456.241991,4640,10329352,2226.153448
42919,FLORIDA PROFESSIONAL INSTITUTE,MIAMI,FL,33155,MIAMI FL 33155 ,25.60,-80.36,Proprietary,Total,20,20,66672,3333.6,20,33336,1666.8
38565,FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY,GAINESVILLE,FL,32601,GAINESVILLE FL 32601 ,29.65,-82.34,Private-Nonprofit,Total,208,208,1027056,4937.769231,208,513528,2468.884615
1488,FLORIDA SOUTHERN COLLEGE,LAKELAND,FL,33801,LAKELAND FL 33801 ,28.04,-81.95,Private-Nonprofit,Total,33488,34207,253062692,7397.979712,34207,138685516,4054.302219
1477,FLORIDA SOUTHWESTERN STATE COLLEGE,FORT MYERS,FL,33919,FORT MYERS FL 33919 ,26.55,-81.92,Public,Total,18615,18927,72891704,3851.202198,18927,36448788,1925.756221
1489,FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,32306,TALLAHASSEE FL 32306 ,30.48,-84.28,Public,Total,154760,154776,811442743,5242.691005,156199,807294850,5168.373997
42063,FLORIDA VOCATIONAL INSTITUTE,MIAMI,FL,33154,MIAMI FL 33154 ,25.89,-80.13,Proprietary,Total,1662,1662,7638065,4595.70698,1662,3819207,2297.958484
42502,FOCUS PERSONAL TRAINING INSTITUTE,NEW YORK,NY,10001,NEW YORK NY 10001 ,40.75,-73.99,Proprietary,Total,60,60,199992,3333.2,80,133336,1666.7
38713,FOLSOM LAKE COLLEGE,FOLSOM,CA,95630,FOLSOM CA 95630 ,38.65,-121.11,Public,Total,2248,2248,10414464,4632.768683,2248,5260624,2340.135231
31291,FOND DU LAC TRIBAL AND COMMUNITY COLLEGE,CLOQUET,MN,55720,CLOQUET MN 55720 ,46.72,-92.48,Public,Total,3120,3328,15529476,4666.308894,3328,7780768,2337.971154
2464,FONTBONNE UNIVERSITY,ST LOUIS,MO,63105,ST LOUIS MO 63105 ,38.65,-90.30,Private-Nonprofit,Total,923,923,14118844,15296.68906,923,7046672,7634.530878
1199,FOOTHILL COLLEGE,LOS ALTOS HILLS,CA,94022,LOS ALTOS HILLS CA 94022 ,37.40,-122.11,Public,Total,2672,3668,13481008,3675.302072,3916,5646336,1441.863126
2722,FORDHAM UNIVERSITY - ROSE HILL CAMPUS,BRONX,NY,10458,BRONX NY 10458 ,40.86,-73.89,Private-Nonprofit,Total,122491,126006,1808187194,14350.00868,126006,923875343,7331.994849
5317,FORSYTH TECHNICAL COMMUNITY COLLEGE,WINSTON-SALEM,NC,27103,WINSTON-SALEM NC 27103 ,36.05,-80.31,Public,Total,18206,18218,81704350,4484.814469,18248,15375310,842.5750767
1915,FORT HAYS STATE UNIVERSITY,HAYS,KS,67601,HAYS KS 67601 ,38.90,-99.32,Public,Total,68712,70605,428373448,6067.182891,70605,225897542,3199.455308
